movie_id,title,release_year,genre,secondary_genre,language,country,studio,director,runtime_mins,budget_million_usd,revenue_million_usd,imdb_rating,metascore,votes,profit_million_usd,roi_pct,is_hit
1301,Golden Dawn,2017,Horror,,Chinese,France,Paramount,N. Rossi,86,28.2,521.5,7.0,84,35721,493.3,1749.3,1
1307,Endless Odyssey,2017,Horror,Action,English,Japan,20th Century Studios,N. Rossi,112,12.0,11.5,7.2,69,12637,-0.5,-4.2,0
1289,Eternal Odyssey,2017,Crime,,Hindi,Japan,Walt Disney Studios,R. Patel,96,12.7,7.7,6.8,73,149881,-5.0,-39.4,0
1101,Lost Horizon,2017,Thriller,Animation,Hindi,India,Sony Pictures,S. Kim,93,23.0,14.1,6.5,64,30300,-8.9,-38.7,0
1392,Final Legacy,2017,Drama,,French,Germany,Warner Bros,S. Kim,112,52.0,42.4,8.5,76,115458,-9.6,-18.5,0
1604,Wild Vengeance,2017,Drama,Adventure,Korean,Australia,Paramount,K. Tanaka,110,42.4,309.6,7.2,75,23550,267.2,630.2,1
1385,Silent Odyssey,2017,Animation,,Hindi,China,A24,N. Rossi,102,55.3,60.2,6.0,60,11806,4.9,8.9,0
1693,Hidden Journey,2018,Adventure,Thriller,Chinese,South Korea,A24,H. Cho,146,77.3,73.3,7.2,76,268258,-4.0,-5.2,0
1645,Rising Odyssey,2018,Sci-Fi,,English,Australia,Sony Pictures,K. Tanaka,97,92.3,190.3,5.7,53,17334,98.0,106.2,1
1514,Eternal Requiem,2018,Action,Adventure,English,India,MGM,E. Muller,155,126.6,221.7,8.0,79,27807,95.1,75.1,0
1172,Eternal Odyssey,2018,Adventure,Romance,English,Germany,Legendary Pictures,A. Sharma,82,100.0,47.3,6.9,70,47671,-52.7,-52.7,0
1521,Shadow Vengeance,2018,Animation,Drama,Spanish,USA,Sony Pictures,P. Dubois,80,79.5,222.7,7.2,70,78102,143.2,180.1,1
1171,Final Kingdom,2018,Adventure,,Hindi,USA,Warner Bros,J. Nolan,134,25.3,23.3,8.1,70,32114,-2.0,-7.9,0
1168,Dark Storm,2018,Comedy,,English,China,Legendary Pictures,L. Garcia,144,12.9,5.2,7.0,87,16329,-7.7,-59.7,0
1416,Rising Storm,2018,Sci-Fi,Drama,English,China,Paramount,B. Martinez,94,34.5,109.6,7.1,67,10263,75.1,217.7,1
1624,Shadow Odyssey,2018,Horror,Drama,Japanese,France,Walt Disney Studios,M. Chen,144,22.5,66.2,7.3,69,80077,43.7,194.2,1
1410,Last Kingdom,2018,Thriller,Crime,Hindi,Japan,Warner Bros,P. Dubois,123,31.2,136.6,7.1,73,29662,105.4,337.8,1
1625,Golden Vengeance,2018,Comedy,,English,South Korea,Warner Bros,K. Tanaka,141,21.7,114.1,7.5,87,26178,92.4,425.8,1
1535,Lost Legacy,2018,Comedy,Crime,English,France,Universal Pictures,D. Okafor,143,56.7,57.7,6.8,68,37713,1.0,1.8,0
1251,Dark Odyssey,2018,Thriller,Horror,Hindi,UK,A24,R. Patel,106,10.7,16.9,5.5,64,68337,6.2,57.9,0
1663,Hidden Dawn,2018,Sci-Fi,Animation,Spanish,Japan,Lionsgate,J. Nolan,92,154.2,77.9,7.2,71,16809,-76.3,-49.5,0
1669,Forgotten Odyssey,2018,Sci-Fi,,Korean,Australia,Universal Pictures,E. Muller,144,23.0,57.7,7.5,71,31357,34.7,150.9,1
1621,Shadow Horizon,2018,Sci-Fi,Comedy,Chinese,France,MGM,P. Dubois,101,21.1,54.8,5.5,48,397070,33.7,159.7,1
1357,Forgotten Requiem,2018,Comedy,,English,UK,20th Century Studios,N. Rossi,134,52.5,662.9,7.1,72,10165,610.4,1162.7,1
1087,Wild Empire,2018,Comedy,Horror,Hindi,UK,Walt Disney Studios,M. Chen,75,55.1,80.1,6.7,61,154693,25.0,45.4,0
1081,Golden Requiem,2018,Comedy,,English,Germany,Warner Bros,E. Muller,95,47.9,321.7,3.8,53,2253,273.8,571.6,1
1045,Lost Requiem,2018,Adventure,Drama,English,Canada,20th Century Studios,A. Sharma,92,47.4,202.6,4.9,54,67741,155.2,327.4,1
1737,Final Storm,2018,Adventure,Horror,English,Germany,Paramount,M. Chen,121,98.2,108.2,8.1,84,80480,10.0,10.2,0
1315,Wild Legacy,2018,Crime,,English,USA,Legendary Pictures,A. Sharma,140,70.3,49.8,6.2,61,208326,-20.5,-29.2,0
1536,Eternal Odyssey,2018,Horror,Romance,Chinese,USA,Sony Pictures,E. Muller,113,19.8,348.2,5.9,52,20963,328.4,1658.6,1
1490,Rising Frontier,2018,Comedy,Drama,English,Canada,MGM,A. Sharma,109,50.8,794.4,5.2,45,105613,743.6,1463.8,1
1419,Dark Storm,2018,Animation,Romance,Chinese,USA,Lionsgate,A. Sharma,120,22.6,146.2,8.4,86,39300,123.6,546.9,1
1714,Golden Journey,2018,Crime,Animation,English,Canada,MGM,N. Rossi,108,39.3,246.2,5.6,49,67966,206.9,526.5,1
1218,Crimson Empire,2018,Horror,,English,Canada,Paramount,N. Rossi,126,12.3,49.2,7.5,76,169904,36.9,300.0,1
1215,Golden Whisper,2018,Sci-Fi,Drama,English,China,A24,S. Kim,116,96.2,551.1,5.8,39,114647,454.9,472.9,1
1360,Eternal Frontier,2018,Adventure,,English,South Korea,Paramount,K. Tanaka,120,63.9,151.2,5.5,41,4434,87.3,136.6,1
1375,Golden Horizon,2018,Animation,Comedy,Hindi,UK,Legendary Pictures,A. Sharma,119,44.1,93.3,6.8,62,12126,49.2,111.6,1
1029,Hidden Empire,2018,Drama,,Chinese,Japan,Universal Pictures,S. Kim,129,51.3,332.2,6.9,74,50238,280.9,547.6,1
1031,Dark Storm,2018,Adventure,,English,Germany,MGM,A. Sharma,104,50.9,289.6,5.7,61,16334,238.7,469.0,1
1790,Endless Vengeance,2018,Sci-Fi,,French,Germany,Lionsgate,J. Nolan,154,55.9,168.9,6.9,63,213423,113.0,202.1,1
1071,Lost Odyssey,2018,Animation,,French,Australia,Universal Pictures,H. Cho,128,80.6,63.4,5.4,60,118198,-17.2,-21.3,0
1303,Broken Chronicles,2019,Animation,Sci-Fi,Hindi,UK,Sony Pictures,P. Dubois,95,104.8,354.5,8.3,86,99234,249.7,238.3,1
1726,Shadow Requiem,2019,Action,Horror,English,Canada,Warner Bros,D. Okafor,121,60.6,55.1,6.7,56,2584,-5.5,-9.1,0
1214,Rising Vengeance,2019,Animation,,Spanish,India,20th Century Studios,N. Rossi,119,40.7,25.9,3.9,38,64449,-14.8,-36.4,0
1455,Eternal Dawn,2019,Animation,Comedy,English,Australia,Lionsgate,K. Tanaka,157,47.3,157.0,7.2,63,42927,109.7,231.9,1
1797,Wild Odyssey,2019,Adventure,,Japanese,Canada,Walt Disney Studios,T. Wilson,91,76.3,435.5,6.6,63,93380,359.2,470.8,1
1747,Wild Requiem,2019,Sci-Fi,,Hindi,India,Sony Pictures,V. Petrov,112,99.7,110.2,8.0,66,172406,10.5,10.5,0
1579,Lost Horizon,2019,Drama,,Hindi,India,Universal Pictures,A. Sharma,118,29.8,69.2,7.0,74,34187,39.4,132.2,1
1587,Final Whisper,2019,Comedy,Horror,Chinese,Australia,20th Century Studios,S. Kim,81,60.0,439.6,5.1,50,18108,379.6,632.7,1
1563,Dark Dawn,2019,Action,Crime,English,Germany,Sony Pictures,E. Muller,93,143.0,160.0,7.5,74,241718,17.0,11.9,0
1339,Endless Legacy,2019,Romance,Action,Korean,Germany,20th Century Studios,B. Martinez,108,21.6,55.8,8.1,70,17140,34.2,158.3,1
1667,Shadow Requiem,2019,Action,Drama,French,Germany,20th Century Studios,T. Wilson,138,73.5,703.6,5.7,58,125171,630.1,857.3,1
1668,Golden Whisper,2019,Comedy,Drama,Hindi,India,Walt Disney Studios,B. Martinez,135,33.1,42.0,5.0,51,57879,8.9,26.9,0
1623,Wild Frontier,2019,Romance,Horror,French,Japan,MGM,J. Nolan,96,41.1,268.4,7.4,65,9136,227.3,553.0,1
1364,Endless Storm,2019,Thriller,,Japanese,UK,20th Century Studios,K. Tanaka,125,62.5,55.0,8.7,90,23382,-7.5,-12.0,0
1651,Hidden Kingdom,2019,Sci-Fi,Comedy,English,China,Paramount,V. Petrov,136,93.5,81.1,8.4,92,64942,-12.4,-13.3,0
1244,Endless Dawn,2019,Animation,Romance,English,Canada,A24,R. Patel,170,12.7,40.1,7.8,72,791437,27.4,215.7,1
1325,Rising Whisper,2019,Horror,Animation,Spanish,China,Warner Bros,S. Kim,113,25.3,89.2,7.4,55,4756,63.9,252.6,1
1539,Dark Storm,2019,Sci-Fi,Action,English,France,Paramount,B. Martinez,104,34.8,512.9,6.0,62,60637,478.1,1373.9,1
1480,Rising Frontier,2019,Horror,,French,Australia,Sony Pictures,D. Okafor,121,10.1,7.7,7.1,74,2415,-2.4,-23.8,0
1422,Forgotten Storm,2019,Romance,Animation,English,UK,Lionsgate,V. Petrov,141,22.6,241.7,6.5,69,15086,219.1,969.5,1
1192,Hidden Legacy,2019,Romance,Crime,English,Japan,Universal Pictures,M. Chen,79,26.4,73.3,6.6,69,277840,46.9,177.7,1
1695,Dark Vengeance,2019,Comedy,Adventure,Japanese,South Korea,Walt Disney Studios,A. Sharma,89,42.9,127.8,6.7,58,29590,84.9,197.9,1
1710,Final Journey,2019,Horror,,Spanish,Japan,A24,H. Cho,129,19.4,57.8,7.7,79,7695,38.4,197.9,1
1093,Shadow Odyssey,2019,Comedy,,Japanese,UK,MGM,R. Patel,114,42.6,166.1,5.7,57,36745,123.5,289.9,1
1743,Forgotten Storm,2019,Animation,,Spanish,Australia,Walt Disney Studios,P. Dubois,108,67.6,397.0,7.8,78,20350,329.4,487.3,1
1468,Hidden Odyssey,2019,Action,,English,France,MGM,A. Sharma,142,128.7,367.8,7.3,78,14165,239.1,185.8,1
1414,Final Odyssey,2020,Drama,Crime,Hindi,Germany,Universal Pictures,J. Nolan,105,57.1,130.4,7.6,70,41177,73.3,128.4,1
1546,Dark Odyssey,2020,Horror,,English,South Korea,Warner Bros,D. Okafor,94,21.4,469.6,7.8,77,9500,448.2,2094.4,1
1576,Final Empire,2020,Drama,Sci-Fi,Chinese,France,Paramount,K. Tanaka,127,42.8,198.2,5.3,59,324412,155.4,363.1,1
1551,Shadow Journey,2020,Romance,,English,China,Warner Bros,D. Okafor,110,46.4,22.7,8.0,92,64082,-23.7,-51.1,0
1281,Final Horizon,2020,Crime,,English,Australia,20th Century Studios,E. Muller,97,62.9,122.5,7.2,54,17227,59.6,94.8,0
1548,Forgotten Redemption,2020,Thriller,Action,Korean,India,A24,M. Chen,117,58.8,74.6,6.9,87,943262,15.8,26.9,0
1435,Silent Storm,2020,Action,Drama,English,Japan,Paramount,E. Muller,111,114.9,98.9,7.3,88,185678,-16.0,-13.9,0
1652,Wild Redemption,2020,Adventure,Crime,French,South Korea,Lionsgate,A. Sharma,101,77.6,39.4,6.0,75,59376,-38.2,-49.2,0
1368,Lost Echo,2020,Drama,Romance,Chinese,Germany,Legendary Pictures,L. Garcia,123,53.3,125.2,6.4,74,16109,71.9,134.9,1
1609,Hidden Legacy,2020,Horror,,Chinese,France,MGM,M. Chen,124,22.7,100.0,7.6,80,129124,77.3,340.5,1
1436,Last Vengeance,2020,Comedy,Sci-Fi,Japanese,Japan,A24,L. Garcia,124,19.3,9.1,6.5,56,13098,-10.2,-52.8,0
1464,Rising Requiem,2020,Romance,,English,Australia,Paramount,M. Chen,94,12.9,37.2,4.7,37,63172,24.3,188.4,1
1048,Crimson Vengeance,2020,Action,,French,Canada,Lionsgate,H. Cho,136,20.8,6.6,6.6,70,9498,-14.2,-68.3,0
1709,Last Journey,2020,Romance,,Japanese,India,MGM,T. Wilson,82,13.7,41.8,6.4,70,6966,28.1,205.1,1
1544,Hidden Dawn,2020,Thriller,Romance,French,China,A24,K. Tanaka,80,37.4,97.5,5.4,51,100425,60.1,160.7,1
1021,Endless Storm,2020,Thriller,Action,Japanese,USA,Paramount,M. Chen,136,53.6,22.0,4.6,34,38301,-31.6,-59.0,0
1745,Broken Redemption,2020,Thriller,,English,France,Warner Bros,M. Chen,122,55.2,80.6,7.4,65,42124,25.4,46.0,0
1020,Wild Frontier,2020,Adventure,,Hindi,India,Sony Pictures,T. Wilson,117,118.8,264.1,6.3,42,5026,145.3,122.3,1
1765,Endless Journey,2020,Action,Crime,English,Australia,MGM,T. Wilson,91,50.5,119.8,7.0,71,22284,69.3,137.2,1
1715,Silent Journey,2020,Adventure,Horror,Korean,France,Universal Pictures,P. Dubois,129,107.3,217.9,3.7,40,8276,110.6,103.1,1
1712,Last Whisper,2020,Crime,,English,China,Sony Pictures,N. Rossi,119,35.7,47.2,5.5,39,321068,11.5,32.2,0
1711,Hidden Empire,2020,Sci-Fi,,Chinese,USA,Walt Disney Studios,S. Kim,107,96.9,266.9,6.5,61,144283,170.0,175.4,1
1229,Forgotten Frontier,2020,Thriller,,Hindi,USA,Paramount,N. Rossi,118,27.0,55.7,6.0,55,113695,28.7,106.3,1
1749,Crimson Redemption,2020,Horror,Sci-Fi,English,Canada,20th Century Studios,S. Kim,75,14.0,20.2,6.4,59,33777,6.2,44.3,0
1566,Dark Vengeance,2021,Horror,Romance,Korean,China,MGM,B. Martinez,128,18.1,55.2,4.9,47,11245,37.1,205.0,1
1152,Broken Odyssey,2021,Comedy,Sci-Fi,Chinese,Germany,Lionsgate,A. Sharma,137,52.8,317.5,6.5,60,8801,264.7,501.3,1
1387,Broken Requiem,2021,Sci-Fi,Action,English,China,MGM,A. Sharma,106,30.4,225.7,7.5,64,12135,195.3,642.4,1
1149,Broken Vengeance,2021,Horror,,Spanish,Australia,Walt Disney Studios,D. Okafor,99,35.9,55.4,5.2,47,34363,19.5,54.3,0
1638,Silent Dawn,2021,Animation,,English,USA,MGM,B. Martinez,109,118.8,150.3,8.5,88,52562,31.5,26.5,0
1263,Eternal Redemption,2021,Crime,,English,Japan,MGM,R. Patel,75,68.0,187.7,7.2,51,284805,119.7,176.0,1
1644,Endless Echo,2021,Romance,,Japanese,Japan,20th Century Studios,A. Sharma,97,50.2,91.1,7.2,60,29445,40.9,81.5,0
1656,Golden Vengeance,2021,Crime,,Japanese,India,A24,K. Tanaka,82,38.5,33.0,5.1,65,60625,-5.5,-14.3,0
1642,Shadow Odyssey,2021,Crime,,Japanese,Japan,Warner Bros,L. Garcia,93,30.8,112.1,7.1,85,943488,81.3,264.0,1
1432,Dark Chronicles,2021,Sci-Fi,Animation,English,France,Lionsgate,V. Petrov,113,117.0,228.7,7.6,71,30311,111.7,95.5,0
1113,Golden Horizon,2021,Comedy,,Hindi,Australia,Sony Pictures,S. Kim,117,11.4,17.0,4.8,45,8881,5.6,49.1,0
1323,Wild Dawn,2021,Sci-Fi,Drama,Japanese,USA,Universal Pictures,E. Muller,131,131.8,392.4,5.8,55,22874,260.6,197.7,1
1246,Rising Legacy,2021,Thriller,Adventure,English,USA,Sony Pictures,N. Rossi,119,41.3,31.8,5.4,73,2779,-9.5,-23.0,0
1543,Endless Storm,2021,Animation,Horror,English,Canada,Legendary Pictures,P. Dubois,108,108.2,711.1,8.2,79,105751,602.9,557.2,1
1537,Crimson Journey,2021,Horror,Thriller,English,Australia,MGM,S. Kim,148,15.0,7.6,6.9,72,15703,-7.4,-49.3,0
1083,Golden Storm,2021,Horror,Crime,English,UK,Paramount,E. Muller,103,21.5,34.4,7.0,82,18704,12.9,60.0,0
1502,Last Kingdom,2021,Action,Drama,Hindi,France,Universal Pictures,P. Dubois,75,68.1,60.4,8.4,78,1892,-7.7,-11.3,0
1577,Lost Kingdom,2021,Horror,,English,Germany,Warner Bros,H. Cho,112,36.4,182.7,7.1,87,3201,146.3,401.9,1
1353,Rising Frontier,2021,Sci-Fi,Comedy,English,UK,MGM,D. Okafor,140,43.5,53.4,5.8,72,19986,9.9,22.8,0
1768,Silent Frontier,2021,Comedy,Thriller,English,France,Lionsgate,E. Muller,113,20.7,67.5,8.0,73,10281,46.8,226.1,1
1427,Dark Chronicles,2021,Sci-Fi,Comedy,Japanese,South Korea,Warner Bros,T. Wilson,104,31.2,97.8,6.4,55,44803,66.6,213.5,1
1487,Shadow Whisper,2021,Crime,,Korean,France,20th Century Studios,J. Nolan,92,61.5,683.2,5.8,61,89948,621.7,1010.9,1
1312,Golden Chronicles,2021,Horror,Action,English,Canada,Warner Bros,S. Kim,93,23.3,190.6,6.9,66,18653,167.3,718.0,1
1424,Golden Horizon,2021,Action,,English,India,Paramount,S. Kim,125,147.3,279.0,6.2,69,15965,131.7,89.4,0
1237,Dark Vengeance,2021,Action,,English,Germany,Legendary Pictures,T. Wilson,102,107.8,5933.8,7.0,86,63345,5826.0,5404.5,1
1202,Forgotten Empire,2021,Comedy,Drama,Korean,Canada,Lionsgate,T. Wilson,116,13.1,197.4,6.7,65,286693,184.3,1406.9,1
1318,Crimson Redemption,2021,Romance,,Spanish,Canada,Paramount,V. Petrov,164,30.0,122.2,7.8,97,10007,92.2,307.3,1
1036,Last Dawn,2021,Adventure,Romance,Hindi,Japan,20th Century Studios,P. Dubois,111,97.2,368.8,6.8,72,9648,271.6,279.4,1
1454,Rising Echo,2021,Animation,Crime,Spanish,Japan,20th Century Studios,H. Cho,112,104.5,618.5,6.1,54,37183,514.0,491.9,1
1488,Last Storm,2021,Drama,,Hindi,South Korea,Warner Bros,M. Chen,165,49.6,361.7,6.8,78,28878,312.1,629.2,1
1220,Golden Chronicles,2021,Drama,,English,Japan,Lionsgate,K. Tanaka,99,15.6,164.1,8.0,89,16212,148.5,951.9,1
1156,Forgotten Odyssey,2021,Thriller,Horror,Japanese,UK,Sony Pictures,E. Muller,122,18.5,20.0,6.4,55,37873,1.5,8.1,0
1300,Wild Requiem,2021,Comedy,,English,South Korea,20th Century Studios,E. Muller,114,51.3,197.6,6.7,64,42707,146.3,285.2,1
1066,Shadow Journey,2021,Comedy,Horror,English,China,Legendary Pictures,P. Dubois,93,52.2,92.6,6.5,65,44304,40.4,77.4,0
1570,Broken Requiem,2021,Horror,,English,Australia,Walt Disney Studios,A. Sharma,134,4.8,10.8,7.3,70,188656,6.0,125.0,1
1572,Silent Echo,2021,Horror,Crime,Korean,Japan,Universal Pictures,D. Okafor,129,9.9,16.8,8.0,66,84038,6.9,69.7,0
1443,Golden Whisper,2022,Animation,Action,Japanese,South Korea,Walt Disney Studios,R. Patel,92,85.2,215.8,6.0,75,34075,130.6,153.3,1
1096,Silent Empire,2022,Adventure,,English,Japan,Universal Pictures,T. Wilson,134,81.8,242.7,6.7,59,780409,160.9,196.7,1
1174,Wild Redemption,2022,Action,,Japanese,UK,Universal Pictures,B. Martinez,104,72.8,146.7,4.7,50,53425,73.9,101.5,1
1189,Wild Requiem,2022,Thriller,,English,Germany,MGM,V. Petrov,85,45.6,139.6,8.0,84,12306,94.0,206.1,1
1117,Hidden Chronicles,2022,Crime,Sci-Fi,Korean,Germany,Lionsgate,E. Muller,86,46.1,578.4,5.1,45,43368,532.3,1154.7,1
1182,Eternal Journey,2022,Romance,Crime,Spanish,France,20th Century Studios,N. Rossi,95,44.3,92.5,5.6,46,33818,48.2,108.8,1
1583,Rising Chronicles,2022,Action,Animation,Korean,India,Paramount,T. Wilson,110,117.4,460.3,7.9,87,56058,342.9,292.1,1
1015,Silent Dawn,2022,Horror,,Japanese,South Korea,Lionsgate,E. Muller,116,23.3,40.7,7.0,65,49340,17.4,74.7,0
1056,Eternal Redemption,2022,Horror,Animation,French,UK,A24,R. Patel,145,12.9,34.6,5.1,61,376232,21.7,168.2,1
1698,Eternal Journey,2022,Adventure,,Spanish,UK,A24,N. Rossi,119,59.7,253.8,6.5,43,79385,194.1,325.1,1
1337,Wild Frontier,2022,Crime,,English,Japan,A24,N. Rossi,98,41.9,52.1,5.6,45,38800,10.2,24.3,0
1672,Lost Kingdom,2022,Drama,,Korean,USA,Universal Pictures,P. Dubois,108,35.4,55.3,7.4,79,241148,19.9,56.2,0
1230,Hidden Kingdom,2022,Crime,Sci-Fi,English,UK,MGM,J. Nolan,114,23.5,43.6,8.3,89,13471,20.1,85.5,0
1236,Endless Frontier,2022,Sci-Fi,,English,Canada,Legendary Pictures,L. Garcia,103,162.3,304.0,6.6,68,14343,141.7,87.3,0
1493,Dark Odyssey,2022,Drama,Action,Japanese,South Korea,20th Century Studios,E. Muller,125,7.7,15.0,7.3,68,38344,7.3,94.8,0
1691,Forgotten Redemption,2022,Animation,Comedy,Hindi,France,Legendary Pictures,B. Martinez,92,105.8,120.1,6.3,64,322618,14.3,13.5,0
1099,Endless Redemption,2022,Sci-Fi,,English,Canada,Paramount,T. Wilson,124,56.3,59.6,6.7,57,22862,3.3,5.9,0
1112,Lost Chronicles,2022,Romance,,Chinese,Australia,Paramount,N. Rossi,97,48.2,730.5,6.8,70,162368,682.3,1415.6,1
1267,Silent Whisper,2022,Sci-Fi,,Japanese,South Korea,20th Century Studios,E. Muller,111,43.9,309.1,6.2,54,25303,265.2,604.1,1
1614,Hidden Empire,2022,Thriller,Romance,Hindi,Japan,20th Century Studios,P. Dubois,132,76.8,56.0,6.8,63,90340,-20.8,-27.1,0
1333,Forgotten Chronicles,2022,Sci-Fi,,French,Canada,Lionsgate,R. Patel,144,150.9,155.0,6.7,64,50645,4.1,2.7,0
1265,Golden Storm,2022,Drama,,English,South Korea,Sony Pictures,P. Dubois,154,54.7,29.4,5.6,60,54306,-25.3,-46.3,0
1629,Shadow Redemption,2022,Animation,Action,French,France,Lionsgate,T. Wilson,107,48.3,20.0,5.1,37,40183,-28.3,-58.6,0
1235,Final Redemption,2022,Adventure,Animation,Japanese,UK,20th Century Studios,L. Garcia,150,79.3,637.1,7.4,76,89376,557.8,703.4,1
1394,Final Odyssey,2022,Action,Horror,English,UK,Lionsgate,D. Okafor,166,104.7,379.3,8.4,86,19377,274.6,262.3,1
1601,Eternal Empire,2022,Animation,Crime,English,France,A24,N. Rossi,78,48.8,286.1,5.0,56,55880,237.3,486.3,1
1147,Golden Empire,2022,Romance,Action,French,South Korea,MGM,D. Okafor,126,30.4,15.1,4.9,74,170474,-15.3,-50.3,0
1305,Crimson Echo,2022,Action,Animation,English,Germany,Paramount,T. Wilson,75,48.9,15.2,6.6,71,3722,-33.7,-68.9,0
1361,Dark Chronicles,2022,Sci-Fi,Romance,Spanish,South Korea,Lionsgate,H. Cho,80,116.3,152.4,9.1,79,10780,36.1,31.0,0
1255,Crimson Storm,2022,Adventure,,English,USA,Universal Pictures,S. Kim,121,44.4,402.6,5.5,62,53727,358.2,806.8,1
1291,Golden Whisper,2022,Animation,Sci-Fi,English,UK,Walt Disney Studios,H. Cho,163,118.6,148.2,6.7,82,425386,29.6,25.0,0
1717,Lost Frontier,2022,Drama,,English,Germany,20th Century Studios,V. Petrov,134,6.2,15.7,7.0,62,48408,9.5,153.2,1
1308,Dark Empire,2022,Action,Comedy,English,UK,20th Century Studios,M. Chen,120,79.2,89.9,6.3,52,35416,10.7,13.5,0
1571,Golden Dawn,2022,Crime,,English,USA,Lionsgate,L. Garcia,75,60.5,49.5,6.2,68,10140,-11.0,-18.2,0
1559,Lost Horizon,2022,Drama,,Chinese,China,Lionsgate,E. Muller,127,9.4,84.8,6.5,59,6250,75.4,802.1,1
1596,Eternal Odyssey,2022,Romance,,French,France,Legendary Pictures,T. Wilson,133,15.0,43.3,5.5,49,15330,28.3,188.7,1
1789,Rising Odyssey,2023,Action,Animation,English,France,Sony Pictures,N. Rossi,104,69.5,529.0,5.6,58,296450,459.5,661.2,1
1727,Forgotten Empire,2023,Animation,,English,USA,Paramount,V. Petrov,133,126.8,191.2,4.3,46,56155,64.4,50.8,0
1590,Eternal Journey,2023,Action,,Korean,Germany,Lionsgate,M. Chen,100,95.9,225.4,6.2,50,13414,129.5,135.0,1
1208,Shadow Requiem,2023,Animation,Adventure,Hindi,Australia,Warner Bros,N. Rossi,148,45.0,130.0,7.4,85,67031,85.0,188.9,1
1310,Forgotten Vengeance,2023,Sci-Fi,Crime,Korean,India,Lionsgate,M. Chen,98,78.5,133.0,6.0,56,248799,54.5,69.4,0
1782,Broken Storm,2023,Comedy,Sci-Fi,Chinese,Australia,Lionsgate,D. Okafor,123,69.7,300.6,7.8,84,1291,230.9,331.3,1
1160,Dark Odyssey,2023,Comedy,,Japanese,France,Lionsgate,T. Wilson,88,20.9,80.1,3.9,34,48258,59.2,283.3,1
1217,Final Horizon,2023,Action,,English,Australia,Lionsgate,K. Tanaka,105,147.1,154.7,7.0,73,1992,7.6,5.2,0
1022,Broken Chronicles,2023,Sci-Fi,,English,China,MGM,N. Rossi,123,99.3,1788.2,7.9,71,285782,1688.9,1700.8,1
1766,Endless Kingdom,2023,Romance,,English,Australia,Paramount,D. Okafor,118,28.9,96.6,5.1,44,15114,67.7,234.3,1
1448,Eternal Horizon,2023,Adventure,,Spanish,Japan,Lionsgate,V. Petrov,128,112.8,257.9,6.4,87,170362,145.1,128.6,1
1418,Endless Kingdom,2023,Comedy,Crime,French,India,Paramount,T. Wilson,125,28.2,17.6,7.4,64,32319,-10.6,-37.6,0
1647,Broken Vengeance,2023,Adventure,Sci-Fi,Hindi,Australia,MGM,K. Tanaka,129,13.2,85.5,7.1,66,235676,72.3,547.7,1
1690,Golden Odyssey,2023,Comedy,Action,English,Australia,Paramount,M. Chen,112,70.1,268.4,6.3,72,69536,198.3,282.9,1
1405,Endless Horizon,2023,Comedy,Action,English,South Korea,Sony Pictures,S. Kim,121,14.6,25.7,5.2,49,20002,11.1,76.0,0
1322,Broken Empire,2023,Horror,Drama,French,South Korea,A24,M. Chen,105,39.4,207.6,7.7,76,10638,168.2,426.9,1
1634,Silent Chronicles,2023,Animation,,Korean,USA,Paramount,S. Kim,116,35.7,73.7,8.4,84,92502,38.0,106.4,1
1653,Endless Whisper,2023,Romance,Sci-Fi,English,Germany,Lionsgate,H. Cho,104,25.5,63.1,7.3,75,371251,37.6,147.5,1
1321,Silent Empire,2023,Drama,Crime,English,Germany,Warner Bros,B. Martinez,135,60.3,392.8,7.5,78,9958,332.5,551.4,1
1114,Shadow Chronicles,2023,Comedy,Crime,French,South Korea,Paramount,S. Kim,122,57.2,134.7,5.4,48,6390,77.5,135.5,1
1515,Dark Empire,2023,Action,Crime,Japanese,India,MGM,L. Garcia,95,108.0,150.3,8.5,82,108432,42.3,39.2,0
1328,Dark Odyssey,2023,Comedy,,Chinese,USA,20th Century Studios,J. Nolan,124,68.4,38.7,8.7,84,12265,-29.7,-43.4,0
1006,Golden Whisper,2024,Comedy,Drama,Hindi,India,Warner Bros,B. Martinez,132,39.0,46.9,8.5,78,7438,7.9,20.3,0
1141,Crimson Dawn,2024,Animation,Action,Chinese,Germany,Legendary Pictures,H. Cho,124,126.7,968.9,8.4,88,44588,842.2,664.7,1
1354,Crimson Horizon,2024,Adventure,,English,USA,Universal Pictures,V. Petrov,153,147.9,364.0,8.1,89,36740,216.1,146.1,1
1155,Last Kingdom,2024,Drama,Action,English,China,Warner Bros,H. Cho,112,58.7,511.7,7.0,75,419,453.0,771.7,1
1722,Eternal Vengeance,2024,Sci-Fi,,Chinese,Canada,A24,D. Okafor,100,20.6,179.0,6.8,61,35537,158.4,768.9,1
1024,Lost Kingdom,2024,Action,,Chinese,Germany,20th Century Studios,H. Cho,100,152.1,758.3,4.4,43,19068,606.2,398.6,1
1759,Eternal Echo,2024,Horror,,Chinese,South Korea,Lionsgate,S. Kim,86,23.6,251.0,7.9,83,23783,227.4,963.6,1
1211,Wild Redemption,2024,Adventure,Horror,Korean,Australia,Paramount,B. Martinez,142,91.7,114.3,6.0,65,22265,22.6,24.6,0
1132,Lost Redemption,2024,Comedy,Drama,English,India,Walt Disney Studios,D. Okafor,119,52.2,152.0,8.1,83,235040,99.8,191.2,1
